docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기연천군,경기오산시,인천옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울진군,경상의령군,경상의성군,경상진주시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,광주광산구,광주남구,광주동구,광주북구,광주서구,대구달서구,대구수성구,대구달성군,대구북구,대구서구,대구중구,대전대덕구,대전동구,대전서구,대전유성구,대전중구,부산강서구,부산금정구,부산기장군,부산남구,부산동구,부산동래구,부산부산진구,부산북구,부산사상구,부산사하구,부산서구,부산수영구,부산연제구,부산영도구,부산중구,부산해운대구,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산남구,울산동구,울산북구,울산울주군,울산중구,인천계양구,인천남동구,인천동구,인천부평구,인천서구,인천연수구,인천중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
경기수원시,,,,,,,,,,,,,,,,,,,,,,0.000894462147305468,0.0005405468054717787,0.0005016145070757455,,0.001368089549801366,,,,,0.0006229835765796828,0.98,0.0006239722724928078,0.0008606403879586411,,0.001129432963996069,,,,0.0006940652087804998,,0.0006757526269715398,0.002147005447760785,,,,,,,0.0006423419994974507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005252843938289695,0.00046476654472587885,,0.000407265430362429,0.0006276826403588449,0.0004686838287386875,0.0005268336269529246,0.0006616365385519505,,,0.0004169194884283989,0.000524197952681124,0.00041645191127515774,,0.0006268832531218474,0.00043482315951891076,,0.0005055305294395209,0.0004684328541645293,0.0004713667524856715,0.00047637714264692004,,0.00041876281434042093,0.0004353009278741301,,,,,,,,0.00042189271681186176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기시흥시,,,,,,,,,,,,,,,,,,,,,,0.0005523493453431597,0.0007774392253097399,,,0.0007995688530660826,0.0003486406949702575,,,0.0006572542421883918,,0.000470833445021867,0.98,0.0009995101224376584,,0.0007213865543496243,,,,,0.0005783576004908873,,0.0006280556934955495,,,,,,,0.00046978455971176684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035949897221139383,,,0.0004889277037525334,0.0005566110646456443,0.0003135119969803232,0.0006404693348288291,0.0008021212822325891,,,0.0003159810306064683,0.0004996356658983239,0.0004239540077521504,0.0003788096754408957,0.0004074826811828229,0.0003275730713733418,0.0003165563272336132,0.0003102307509684584,0.0005856186694312952,0.0005212317667331446,0.0004178183126321196,0.0003500806670912334,0.00035825217741356077,0.00035613500338152747,,,,,,,0.0005055121868410616,0.0009159574831448698,0.0005313679287595696,0.0005842488194258868,0.0004339990518019702,0.0008059712467340098,0.0004892627851173958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안산시,,,,,,,,,,,,,,,,,,,,,,0.0007339350387522063,0.0007055762355507238,,,0.0013371045640961498,,,,0.0005842393298858896,,0.0009540133442896057,0.0014683105187927406,0.98,,0.0010088161986594216,,,,0.0005242229230504456,0.00057071524866522,,0.0011685298490329184,,,,,,,0.0012278143678142474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004658973000777981,,,0.0005028551463596695,0.0006397317326769826,,0.0006370201481490853,0.0007979221044748171,,,,0.0005600918425423527,0.00047016868172985256,,0.0005327649789685424,,,,0.0005801273333886282,0.0005487581845821928,0.0004900539758602246,,,,,,,,,,0.0004935119792029648,0.0007092298054820279,0.0005260241722315156,0.0005419610653988147,,0.0007192924200370626,0.0005013115102479199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안성시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,0.0036022893924027408,,0.0032960963224868624,,,,,0.005753547535878402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003926779183927044,0.003421287565304962,,,,,
경기안양시,,,,,,,,,,,,,,,,,,,,,,0.0012868596537613604,0.0005457121590833913,0.00024731554290922996,0.0002437645895528445,0.0017946627501087657,,,,0.00032093383544579607,0.0003647619857436182,0.000599567675590521,0.0005075090389828537,0.00048312228658175485,,0.98,,,,0.00022881281430960055,0.00023528428891455885,0.0002363231235700685,0.001211394756780141,,,,,,0.00023520771613847648,0.0002794465244998992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004107485231605752,0.00030963922773553893,0.00023652744662214158,0.00033811108147731306,0.0007016689351284428,0.00033521991216023926,0.000524079012333668,0.0008457569601064163,0.00021887319849821547,,0.0003081823166741764,0.0004997016717279834,0.000344845618144013,0.0003214856454648644,0.0005381940433142346,0.00032688407448272847,0.0002951054146395936,0.00034737955107636974,0.000424890936855187,0.00042685831890884113,0.0004094917391846096,0.00028494714311818193,0.0003302298857849786,0.0003431788754493374,0.00024872934162596834,,,,,,0.00026572624392687656,0.00032231319638483766,0.0002309907827978171,0.0002752299492332518,0.00022293248243200305,0.00027389856822317886,0.00021750116135555228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양주시,,,,,,,,,,,,,,,,,,,,,0.0005811271590999763,,,,0.0007153770494040597,,,0.0007179601462847168,0.001214385647199061,,,,,,,,0.98,,,,,,,0.003005374799807471,,0.000682922120321522,,0.0008807331455060776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005396692755726604,0.0005508107819815084,0.0009877356916214016,,,0.0005819475150708249,,,0.0011014080570831226,0.0012395841359228235,0.000685559022371349,,0.0005854294203211349,0.0006471541012586028,,0.0006513478653758867,0.0007328336902616903,0.000525986829824051,,,0.0005682066780695303,0.0007070167106308647,0.0006617959594589091,0.0006433535999016319,0.0007922805976511406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양평군,,,,,,,,,,,,,,,,,,,,,,,,0.004646212345250813,,,,0.0035659505688470025,,,0.003360903224034681,,,,,,,0.98,,,,,,,0.004260814096100578,,,,0.004166119765766938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기연천군,,,,,,,,,,,,0.006952838494505797,,,,,,,,,,,,,,,,,0.007014408494275859,,,,,,,,,,0.98,,,,,,,,,0.0060327530112183735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기오산시,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017918755438467223,,,,,,0.0026362562220892923,,0.0017962658923573126,0.0020032409866026562,0.0016371555083995934,,,,0.98,,0.0033050969377797154,0.0020144626775719333,,,,0.0026897730111315843,,,0.002125873220221206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천옹진군,,,,,,,,,,,,,,,,,,,,,0.00039207965528983583,,0.0005097948834732232,,,0.00037151557619010653,0.0005202591404535741,,,0.000798126682933524,,,0.000633603088325345,0.000425607822308066,,0.00036638528938124775,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047163349465260637,0.0003715236685983048,,0.00045690535300521617,0.00044434642621197617,,,,0.000375860218021216,0.0003818245326293212,0.00034364262797135223,,,,,0.00047881940530456884,0.0004239535920105987,0.00033844356094116744,,,,,,,,,,0.0007648283315624026,0.0012764657206036192,0.0030709120155052094,0.0010184051432523182,0.0008840449210272186,0.002048127088502488,0.002832891761845512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기용인시,,,,,,,,,,,,,,,,,,,,,,0.0014498867258596181,,0.001995666291262831,,0.0015181128086597276,,,,,0.0017008301837339603,0.0022383852792268464,,,0.0015985059183326962,0.0014746045338600033,,,,0.002882331695775512,,0.98,0.0017359663716394152,,0.0019185914093340667,,0.001487118782315347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기의왕시,,,,,,,,,,,,,,,,,,,,,,0.0008848339149170695,0.000483317720613054,0.0003168927110556981,,0.002447368016635097,,,,0.00033148860902723783,0.0004313763854676403,0.0014395010310771727,0.0005580523963388162,0.0007067827113516196,,0.0015299835864872751,,,,0.000355590964272916,,0.0003513767677438106,0.98,,,,,,0.00027510616548539313,0.00041848785490148895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004133333242020955,0.0003408933291897834,,0.00033492664495222757,0.0005663419952360681,0.0003549497204104631,0.0004636120493067025,0.0006361610778415426,,,0.00032090334311989446,0.0004486372924302816,0.00033921642231274113,0.0003221101153718541,0.0005132005901982498,0.0003369800020168859,0.0003066549927490908,0.0003761046628128147,0.00039910829965953125,0.0003987051631272534,0.00039110503705954683,0.00029219297810531786,0.00033217542546851,0.00034472479721093,,,,,,,0.0002821331504096131,0.00034735085132450364,,0.0002945559990618618,,0.00031376390104795993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기의정부시,,,,,,,,,,,,,,,,,,,,,0.0004591944662033752,,,,0.0006204695257445023,,,0.0005695389936389458,0.0006039605629321785,,,,,,,,0.002096509815522018,,,,,,,0.98,,0.0004993990163299286,,0.0004925233244691964,0.0004113677190684962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045636144018593156,0.0004588021938131941,0.0010233807687222603,0.00042507447897832386,0.00037643877087083666,0.0004961944018397329,0.0003750705680608441,,0.0011766727377298843,0.0014346497975901346,0.000615898856692815,0.0004243233820694533,0.0005022083562443359,0.0005714214417530178,0.0003962498343848401,0.0005772736004814787,0.0006749659075669154,0.0004371162130638211,0.0003913937610693384,0.00042364573736482957,0.0004885745674865463,0.0006356956802049733,0.0005918169784717537,0.0005709607051718616,0.0007228463962742525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기이천시,,,,,,,,,,,,,,,,,,,,,,,,0.006730200512831057,,,,,,,,,,,,,,0.006294379114082533,,,,0.0069754203730864345,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기파주시,,,,,,,,,,,,,,,,,,,,0.0007395736556064807,0.0016889517335054755,,,,,,0.0011156146842338404,,0.000647064068266857,0.0006737616667088557,,,,,,,0.0008078193360424034,,,,,,,0.0008468226922838874,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007481319746835983,0.0007913337083553683,,,0.0006154852921659735,,0.000704075207092808,0.0007418705020479502,0.000616993165080752,0.0006154602763127208,0.0007731100303030449,0.0007797760085250926,,,0.0006720814260179203,,0.0006775595680520694,0.0006812816708388277,0.0006443837728527286,0.0008698811384114987,0.0006990173958237788,0.0006550659643838427,,,,,,,0.0007697685518295569,,,0.0006739454345731409,0.0007511710760015422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기평택시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00540675890221864,,,,,0.004545297686702578,,0.0028815927534614873,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00329475977016944,,,,,,,,0.003871590887447867,,,,,
경기포천시,,,,,,,,,,,,0.0017128615743647157,,,,,,,0.0018142427874095072,,,,,,,,,0.0017654153638422209,0.004137400179959489,,,,,,,,0.00278881329055255,,0.0020422005329294715,,,,,0.002235649111030936,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017192189369467257,0.0017841982229644092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기하남시,,,,,,,,,,,,,,,,,,,,,,0.00045741429613160416,,0.0007656625305865742,0.0011089849312770881,,,0.0009994541184597816,,,0.0009237604954516839,,,,,0.00037804660391668136,,0.0004360422797172674,,,,,0.00035010073096968143,0.000394191512582367,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007179823473901073,0.0013265730314296555,0.0005353068844811058,,0.0004442656312587677,0.0009199549911444212,0.00036692157120632267,0.000367267629443351,0.0005673595313606537,0.0005215283150385773,0.0006757536582339379,0.0004390875725681823,0.0003957540435875227,0.00043133018775266065,0.0006239059042411805,0.0006749753167134118,0.0005903814243145136,0.001074079319168794,0.00034871653656455597,0.000381909261354367,0.0004884868363433515,0.00041082510287848055,0.0005095794079411353,0.0005551810713996365,0.0008192169250925995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기화성시,,,,,,,,,,,,,,,,,,,,,,0.0013425540613199623,,,,0.0019281660586720375,,,,,,0.0019876540331504725,0.0019265097014871746,0.003427476291827647,,0.0016289037980243529,,,,0.0017319067048720315,,,0.0019314278963674188,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001355895036411619,,,,,,,,,,,,,,,,,,,,,,,,0.0013189191593006287,,,,0.0014205872585666803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상거제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,0.007481261275419331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012518738724580711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상거창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,0.005964107125379683,,,,,,,,,,,,,,,,,,,,,,,,0.007270412845393902,0.006765480029226451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,0.0017661548129953252,,,,,,,,,0.002162677497913127,,,,,,,,,,,,,,0.0022756808700707025,0.004024797358908979,0.001493944319195358,0.0026542724353986213,0.002442588395880645,0.0031798843096372655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상경주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,0.008386163881558587,,,,,,,,,,,,,0.011613836118441417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상고령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,0.004019160826768755,,,,,,,,,,,,,0.0029948846130172582,,,,,,,,,,0.004382610793162788,,,,,,0.0032139452357091104,,0.0053893985313421084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상고성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040445742111621585,,,,,0.98,,,,,,,,,0.004964652352828157,,,,,,,,,,,,,,,0.003900940576409054,,,,,,0.007089832859600675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상구미시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.0040543921613312005,0.0047918707478681235,,,,,,,,,0.0043560529439631715,,,,,,,,,,,,,,,,,0.006797684146837519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상군위군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008023608312098455,0.98,,,,,,,,,,,,,,,,,,,,,0.011976391687901536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상김천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005274762142083642,,0.98,,,,,,,,0.0036189234204542036,0.0038112879844484776,,,,,,,,,,,,,,,,,0.003613842494826149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003681183958187544,,,,,,,,,,,,
경상김해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,0.001056302039772579,,,,,,,,,,,,0.0008192663472794769,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022264711694714523,0.0010224861012733861,0.0006275758785340215,0.0009236013641722521,0.0010383575307042455,0.0010592391616433122,0.0011407603968116421,0.0019281113677074853,0.0015085242370954397,0.001193490493647566,0.0009942403560422844,0.0008460997088871472,0.0010350472120130973,0.0008476465167377153,0.0010048429073561509,0.0007279372108507696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상남해군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,0.004934102816879371,,,,,,,,,,,,,,,,,,,,,,,0.004179496889212841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005622132709308161,,,,,,,,,,,,,,,0.005264267584599658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상문경시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,0.011194099414941873,,,,,,,,0.008805900585058162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상밀양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,0.006113834720226153,0.004920277266832836,0.00896588801294104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상봉화군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,0.01999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상사천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005037429648813834,,,,,0.0049352146792771895,,,,0.98,,,,,,,,,,,,,,,0.005962647242597567,,,,,,,,0.004064708429311422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상산청군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007394264412896111,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,0.012605735587103921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상상주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00785920858116061,,,0.012140791418839376,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
